onset	duration	sample	type	value	item_value	SatNum
0	0.001953125	1	New Segment	n/a	0	0
899.40234375	0.001953125	460495	Stimulus	S33074	33	0
908.328125	0.001953125	465065	Stimulus	S33074	33	0
923.77734375	0.001953125	472975	Stimulus	S33074	33	0
933.189453125	0.001953125	477794	Stimulus	S33074	33	0
941.599609375	0.001953125	482100	Stimulus	S33064	29	1
1048.01171875	0.001953125	536583	Stimulus	S33056	21	6
1096.951171875	0.001953125	561640	Stimulus	S33064	29	1
1123.1640625	0.001953125	575061	Stimulus	S33028	5	7
1131.998046875	0.001953125	579584	Stimulus	S33064	29	1
1148.421875	0.001953125	587993	Stimulus	S33040	11	8
1161.8515625	0.001953125	594869	Stimulus	S33064	29	1
1183.50390625	0.001953125	605955	Stimulus	S33029	6	9
1192.88671875	0.001953125	610759	Stimulus	S33064	29	1
1225.1640625	0.001953125	627285	Stimulus	S33056	21	6
1235.37109375	0.001953125	632511	Stimulus	S33064	29	1
1248.08203125	0.001953125	639019	Stimulus	S33040	11	8
1275.548828125	0.001953125	653082	Stimulus	S33064	29	1
1283.740234375	0.001953125	657276	Stimulus	S33028	5	7
1302.255859375	0.001953125	666756	Stimulus	S33064	29	1
1311.572265625	0.001953125	671526	Stimulus	S33029	6	9
1383.251953125	0.001953125	708226	Stimulus	S33064	29	1
1394.12109375	0.001953125	713791	Stimulus	S33056	21	6
1403.048828125	0.001953125	718362	Stimulus	S33074	33	0
1411.80078125	0.001953125	722843	Stimulus	S33074	33	0
1420.7421875	0.001953125	727421	Stimulus	S33043	14	2
1430.330078125	0.001953125	732330	Stimulus	S33056	21	6
1440.79296875	0.001953125	737687	Stimulus	S33043	14	2
1450.29296875	0.001953125	742551	Stimulus	S33029	6	9
1458.91015625	0.001953125	746963	Stimulus	S33043	14	2
1467.38671875	0.001953125	751303	Stimulus	S33040	11	8
1477.970703125	0.001953125	756722	Stimulus	S33043	14	2
1513.001953125	0.001953125	774658	Stimulus	S33028	5	7
1521.73828125	0.001953125	779131	Stimulus	S33043	14	2
1529.91015625	0.001953125	783315	Stimulus	S33029	6	9
1538.2890625	0.001953125	787605	Stimulus	S33043	14	2
1547.541015625	0.001953125	792342	Stimulus	S33040	11	8
1556.91796875	0.001953125	797143	Stimulus	S33043	14	2
1565.326171875	0.001953125	801448	Stimulus	S33056	21	6
1573.869140625	0.001953125	805822	Stimulus	S33043	14	2
1583.802734375	0.001953125	810908	Stimulus	S33028	5	7
1593.109375	0.001953125	815673	Stimulus	S33043	14	2
1601.984375	0.001953125	820217	Stimulus	S33028	5	7
1611.0546875	0.001953125	824861	Stimulus	S33074	33	0
1619.833984375	0.001953125	829356	Stimulus	S33046	17	3
1632.482421875	0.001953125	835832	Stimulus	S33040	11	8
1640.96875	0.001953125	840177	Stimulus	S33046	17	3
1649.859375	0.001953125	844729	Stimulus	S33028	5	7
1659.376953125	0.001953125	849602	Stimulus	S33046	17	3
1686.611328125	0.001953125	863546	Stimulus	S33029	6	9
1695.2109375	0.001953125	867949	Stimulus	S33046	17	3
1722.6015625	0.001953125	881973	Stimulus	S33056	21	6
1731.09765625	0.001953125	886323	Stimulus	S33046	17	3
1740.892578125	0.001953125	891338	Stimulus	S33040	11	8
1750.150390625	0.001953125	896078	Stimulus	S33046	17	3
