onset	duration	sample	type	value	item_value	SatNum
0	0.001953125	1	New Segment	n/a	0	0
751.322265625	0.001953125	384678	Stimulus	S33074	33	0
762.078125	0.001953125	390185	Stimulus	S33074	33	0
771.173828125	0.001953125	394842	Stimulus	S33074	33	0
781.775390625	0.001953125	400270	Stimulus	S33074	33	0
1099.619140625	0.001953125	563006	Stimulus	S33061	26	1
1170.771484375	0.001953125	599436	Stimulus	S33048	19	6
1180.58203125	0.001953125	604459	Stimulus	S33061	26	1
1245.3359375	0.001953125	637613	Stimulus	S33030	7	7
1805.185546875	0.001953125	924256	Stimulus	S33061	26	1
1828.61328125	0.001953125	936251	Stimulus	S33059	24	8
1836.87109375	0.001953125	940479	Stimulus	S33061	26	1
1865.755859375	0.001953125	955268	Stimulus	S33029	6	9
1875.689453125	0.001953125	960354	Stimulus	S33061	26	1
1918.61328125	0.001953125	982331	Stimulus	S33048	19	6
1927.41796875	0.001953125	986839	Stimulus	S33061	26	1
1937.7578125	0.001953125	992133	Stimulus	S33059	24	8
1946.232421875	0.001953125	996472	Stimulus	S33061	26	1
1954.892578125	0.001953125	1000906	Stimulus	S33030	7	7
1964.220703125	0.001953125	1005682	Stimulus	S33061	26	1
2014.52734375	0.001953125	1031439	Stimulus	S33029	6	9
2023.130859375	0.001953125	1035844	Stimulus	S33061	26	1
2031.939453125	0.001953125	1040354	Stimulus	S33048	19	6
2040.216796875	0.001953125	1044592	Stimulus	S33061	26	1
2049.337890625	0.001953125	1049262	Stimulus	S33030	7	7
2090.142578125	0.001953125	1070154	Stimulus	S33074	33	0
2098.755859375	0.001953125	1074564	Stimulus	S33074	33	0
2108.1328125	0.001953125	1079365	Stimulus	S33027	4	2
2119.763671875	0.001953125	1085320	Stimulus	S33048	19	6
2167.814453125	0.001953125	1109922	Stimulus	S33027	4	2
2177.31640625	0.001953125	1114787	Stimulus	S33029	6	9
2186.17578125	0.001953125	1119323	Stimulus	S33027	4	2
2263.5546875	0.001953125	1158941	Stimulus	S33059	24	8
2272.26953125	0.001953125	1163403	Stimulus	S33027	4	2
2282.04296875	0.001953125	1168407	Stimulus	S33030	7	7
2305.796875	0.001953125	1180569	Stimulus	S33027	4	2
2314.62109375	0.001953125	1185087	Stimulus	S33029	6	9
2323.47265625	0.001953125	1189619	Stimulus	S33027	4	2
2331.720703125	0.001953125	1193842	Stimulus	S33059	24	8
2339.84765625	0.001953125	1198003	Stimulus	S33027	4	2
2350.01171875	0.001953125	1203207	Stimulus	S33048	19	6
2376.150390625	0.001953125	1216590	Stimulus	S33027	4	2
2385.06640625	0.001953125	1221155	Stimulus	S33030	7	7
2446.119140625	0.001953125	1252414	Stimulus	S33027	4	2
2456.599609375	0.001953125	1257780	Stimulus	S33030	7	7
2499.755859375	0.001953125	1279876	Stimulus	S33027	4	2
2509.34765625	0.001953125	1284787	Stimulus	S33048	19	6
2520.447265625	0.001953125	1290470	Stimulus	S33074	33	0
2557.693359375	0.001953125	1309540	Stimulus	S33046	17	3
2566.546875	0.001953125	1314073	Stimulus	S33059	24	8
2576.587890625	0.001953125	1319214	Stimulus	S33046	17	3
2586.14453125	0.001953125	1324107	Stimulus	S33030	7	7
2630.787109375	0.001953125	1346964	Stimulus	S33046	17	3
2639.310546875	0.001953125	1351328	Stimulus	S33029	6	9
2648.064453125	0.001953125	1355810	Stimulus	S33046	17	3
2656.630859375	0.001953125	1360196	Stimulus	S33048	19	6
2666.166015625	0.001953125	1365078	Stimulus	S33046	17	3
2676.046875	0.001953125	1370137	Stimulus	S33059	24	8
2685.638671875	0.001953125	1375048	Stimulus	S33046	17	3
2697.4296875	0.001953125	1381085	Stimulus	S33029	6	9
2707.32421875	0.001953125	1386151	Stimulus	S33046	17	3
2717.072265625	0.001953125	1391142	Stimulus	S33030	7	7
2726.197265625	0.001953125	1395814	Stimulus	S33046	17	3
2734.52734375	0.001953125	1400079	Stimulus	S33048	19	6
2743.751953125	0.001953125	1404802	Stimulus	S33046	17	3
2753.03125	0.001953125	1409553	Stimulus	S33059	24	8
2761.34765625	0.001953125	1413811	Stimulus	S33046	17	3
2769.990234375	0.001953125	1418236	Stimulus	S33029	6	9
2779.04296875	0.001953125	1422871	Stimulus	S33074	33	0
2787.4609375	0.001953125	1427181	Stimulus	S33074	33	0
2796.294921875	0.001953125	1431704	Stimulus	S33040	11	4
2805.626953125	0.001953125	1436482	Stimulus	S33048	19	6
2813.73046875	0.001953125	1440631	Stimulus	S33040	11	4
2823.12890625	0.001953125	1445443	Stimulus	S33030	7	7
2831.51953125	0.001953125	1449739	Stimulus	S33040	11	4
2840.7578125	0.001953125	1454469	Stimulus	S33029	6	9
2849.951171875	0.001953125	1459176	Stimulus	S33040	11	4
2858.447265625	0.001953125	1463526	Stimulus	S33059	24	8
2867.703125	0.001953125	1468265	Stimulus	S33040	11	4
2876.34375	0.001953125	1472689	Stimulus	S33029	6	9
2884.5859375	0.001953125	1476909	Stimulus	S33040	11	4
2892.837890625	0.001953125	1481134	Stimulus	S33048	19	6
2912.96875	0.001953125	1491441	Stimulus	S33040	11	4
2922.431640625	0.001953125	1496286	Stimulus	S33030	7	7
2931.416015625	0.001953125	1500886	Stimulus	S33040	11	4
2946.3984375	0.001953125	1508557	Stimulus	S33059	24	8
2956.23828125	0.001953125	1513595	Stimulus	S33040	11	4
2964.646484375	0.001953125	1517900	Stimulus	S33029	6	9
2973.771484375	0.001953125	1522572	Stimulus	S33040	11	4
2982.29296875	0.001953125	1526935	Stimulus	S33059	24	8
2991.1328125	0.001953125	1531461	Stimulus	S33074	33	0
2999.34375	0.001953125	1535665	Stimulus	S33074	33	0
3009.171875	0.001953125	1540697	Stimulus	S33074	33	0
3017.849609375	0.001953125	1545140	Stimulus	S33074	33	0
3028.763671875	0.001953125	1550728	Stimulus	S33074	33	0
3037.87890625	0.001953125	1555395	Stimulus	S33074	33	0
3047.169921875	0.001953125	1560152	Stimulus	S33074	33	0
3056.083984375	0.001953125	1564716	Stimulus	S33074	33	0
3064.96484375	0.001953125	1569263	Stimulus	S33074	33	0
3074.599609375	0.001953125	1574196	Stimulus	S33074	33	0
3082.7734375	0.001953125	1578381	Stimulus	S33074	33	0
