onset	duration	sample	type	value	item_value	SatNum
0	0.001953125	1	New Segment	n/a	0	0
962.7890625	0.001953125	492949	Stimulus	S33074	33	0
982.2578125	0.001953125	502917	Stimulus	S33074	33	0
1012.466796875	0.001953125	518384	Stimulus	S33061	26	1
