onset	duration	sample	type	value	item_value	SatNum
0	0.001953125	1	New Segment	n/a	0	0
1785.9609375	0.001953125	914413	Stimulus	S33074	33	0
1798.517578125	0.001953125	920842	Stimulus	S33074	33	0
1810.716796875	0.001953125	927088	Stimulus	S33074	33	0
1831.71875	0.001953125	937841	Stimulus	S33074	33	0
1856.45703125	0.001953125	950507	Stimulus	S33073	32	1
1928.39453125	0.001953125	987339	Stimulus	S33060	25	6
1989.232421875	0.001953125	1018488	Stimulus	S33073	32	1
2074.89453125	0.001953125	1062347	Stimulus	S33046	17	7
2089.693359375	0.001953125	1069924	Stimulus	S33073	32	1
2101.83203125	0.001953125	1076139	Stimulus	S33030	7	8
2110.15234375	0.001953125	1080399	Stimulus	S33073	32	1
2133.287109375	0.001953125	1092244	Stimulus	S33064	29	9
2141.71875	0.001953125	1096561	Stimulus	S33073	32	1
2150.634765625	0.001953125	1101126	Stimulus	S33060	25	6
2162.578125	0.001953125	1107241	Stimulus	S33073	32	1
2220.552734375	0.001953125	1136924	Stimulus	S33030	7	8
2234.36328125	0.001953125	1143995	Stimulus	S33073	32	1
2242.845703125	0.001953125	1148338	Stimulus	S33046	17	7
2250.939453125	0.001953125	1152482	Stimulus	S33073	32	1
2263.630859375	0.001953125	1158980	Stimulus	S33064	29	9
2271.958984375	0.001953125	1163244	Stimulus	S33074	33	0
2281.044921875	0.001953125	1167896	Stimulus	S33074	33	0
2292.9140625	0.001953125	1173973	Stimulus	S33049	20	2
2303.259765625	0.001953125	1179270	Stimulus	S33060	25	6
2314.23828125	0.001953125	1184891	Stimulus	S33049	20	2
2347.65625	0.001953125	1202001	Stimulus	S33064	29	9
2357.357421875	0.001953125	1206968	Stimulus	S33049	20	2
2374.177734375	0.001953125	1215580	Stimulus	S33030	7	8
2384.373046875	0.001953125	1220800	Stimulus	S33049	20	2
2393.591796875	0.001953125	1225520	Stimulus	S33046	17	7
2403.76171875	0.001953125	1230727	Stimulus	S33049	20	2
2413.859375	0.001953125	1235897	Stimulus	S33064	29	9
2423.087890625	0.001953125	1240622	Stimulus	S33049	20	2
2431.87109375	0.001953125	1245119	Stimulus	S33030	7	8
2440.689453125	0.001953125	1249634	Stimulus	S33049	20	2
2450.75390625	0.001953125	1254787	Stimulus	S33060	25	6
2459.380859375	0.001953125	1259204	Stimulus	S33049	20	2
2469.84375	0.001953125	1264561	Stimulus	S33046	17	7
2478.501953125	0.001953125	1268994	Stimulus	S33074	33	0
2487.37890625	0.001953125	1273539	Stimulus	S33041	12	3
2496.447265625	0.001953125	1278182	Stimulus	S33030	7	8
2505.357421875	0.001953125	1282744	Stimulus	S33041	12	3
2516.51171875	0.001953125	1288455	Stimulus	S33046	17	7
2566.427734375	0.001953125	1314012	Stimulus	S33041	12	3
2578.923828125	0.001953125	1320410	Stimulus	S33064	29	9
2587.455078125	0.001953125	1324778	Stimulus	S33041	12	3
2598.037109375	0.001953125	1330196	Stimulus	S33060	25	6
2607.314453125	0.001953125	1334946	Stimulus	S33041	12	3
2617.099609375	0.001953125	1339956	Stimulus	S33030	7	8
2625.291015625	0.001953125	1344150	Stimulus	S33041	12	3
2633.533203125	0.001953125	1348370	Stimulus	S33064	29	9
2656.2578125	0.001953125	1360005	Stimulus	S33041	12	3
2665.072265625	0.001953125	1364518	Stimulus	S33046	17	7
2674.08984375	0.001953125	1369135	Stimulus	S33041	12	3
2682.9765625	0.001953125	1373685	Stimulus	S33060	25	6
2692.04296875	0.001953125	1378327	Stimulus	S33074	33	0
2700.36328125	0.001953125	1382587	Stimulus	S33074	33	0
2708.474609375	0.001953125	1386740	Stimulus	S33048	19	4
2717.439453125	0.001953125	1391330	Stimulus	S33060	25	6
2725.546875	0.001953125	1395481	Stimulus	S33048	19	4
2733.712890625	0.001953125	1399662	Stimulus	S33046	17	7
2743.564453125	0.001953125	1404706	Stimulus	S33048	19	4
2755.208984375	0.001953125	1410668	Stimulus	S33064	29	9
2763.53515625	0.001953125	1414931	Stimulus	S33048	19	4
2772.521484375	0.001953125	1419532	Stimulus	S33030	7	8
2783.884765625	0.001953125	1425350	Stimulus	S33048	19	4
2793.095703125	0.001953125	1430066	Stimulus	S33064	29	9
2801.455078125	0.001953125	1434346	Stimulus	S33048	19	4
2809.623046875	0.001953125	1438528	Stimulus	S33060	25	6
2818.369140625	0.001953125	1443006	Stimulus	S33048	19	4
2828.21875	0.001953125	1448049	Stimulus	S33046	17	7
2836.85546875	0.001953125	1452471	Stimulus	S33048	19	4
2848.208984375	0.001953125	1458284	Stimulus	S33030	7	8
2856.599609375	0.001953125	1462580	Stimulus	S33074	33	0
2865.173828125	0.001953125	1466970	Stimulus	S33074	33	0
2873.83984375	0.001953125	1471407	Stimulus	S33074	33	0
2882.189453125	0.001953125	1475682	Stimulus	S33074	33	0
2892.099609375	0.001953125	1480756	Stimulus	S33074	33	0
2902.607421875	0.001953125	1486136	Stimulus	S33074	33	0
2912.36328125	0.001953125	1491131	Stimulus	S33074	33	0
2922.162109375	0.001953125	1496148	Stimulus	S33074	33	0
2930.517578125	0.001953125	1500426	Stimulus	S33074	33	0
2939.8515625	0.001953125	1505205	Stimulus	S33074	33	0
2948.443359375	0.001953125	1509604	Stimulus	S33074	33	0
2956.57421875	0.001953125	1513767	Stimulus	S33074	33	0
2969.09765625	0.001953125	1520179	Stimulus	S33074	33	0
2986.298828125	0.001953125	1528986	Stimulus	S33074	33	0
2995.103515625	0.001953125	1533494	Stimulus	S33074	33	0
