onset	duration	sample	type	value	item_value	SatNum
0	0.001953125	1	New Segment	n/a	0	0
94.251953125	0.001953125	48258	Stimulus	S33040	11	8
103.869140625	0.001953125	53182	Stimulus	S33073	32	1
120.283203125	0.001953125	61586	Stimulus	S33060	25	9
131.6796875	0.001953125	67421	Stimulus	S33073	32	1
140.78515625	0.001953125	72083	Stimulus	S33030	7	6
173.9609375	0.001953125	89069	Stimulus	S33073	32	1
183.16015625	0.001953125	93779	Stimulus	S33040	11	8
203.451171875	0.001953125	104168	Stimulus	S33073	32	1
223.931640625	0.001953125	114654	Stimulus	S33028	5	7
232.43359375	0.001953125	119007	Stimulus	S33073	32	1
242.060546875	0.001953125	123936	Stimulus	S33060	25	9
257.59375	0.001953125	131889	Stimulus	S33073	32	1
284.302734375	0.001953125	145564	Stimulus	S33030	7	6
295.9921875	0.001953125	151549	Stimulus	S33074	33	0
306.041015625	0.001953125	156694	Stimulus	S33074	33	0
314.36328125	0.001953125	160955	Stimulus	S33048	19	2
323.62109375	0.001953125	165695	Stimulus	S33030	7	6
333.802734375	0.001953125	170908	Stimulus	S33048	19	2
385.392578125	0.001953125	197322	Stimulus	S33060	25	9
427.025390625	0.001953125	218638	Stimulus	S33048	19	2
440.158203125	0.001953125	225362	Stimulus	S33040	11	8
451.94140625	0.001953125	231395	Stimulus	S33048	19	2
460.859375	0.001953125	235961	Stimulus	S33028	5	7
487.6015625	0.001953125	249653	Stimulus	S33048	19	2
498.1328125	0.001953125	255045	Stimulus	S33060	25	9
2925.283203125	0.001953125	1497746	Stimulus	S33048	19	2
3194.2265625	0.001953125	1635445	Stimulus	S33040	11	8
3257.861328125	0.001953125	1668026	Stimulus	S33048	19	2
3356.1953125	0.001953125	1718373	Stimulus	S33030	7	6
3480.52734375	0.001953125	1782031	Stimulus	S33048	19	2
3533.2734375	0.001953125	1809037	Stimulus	S33028	5	7
3544.515625	0.001953125	1814793	Stimulus	S33048	19	2
3565.390625	0.001953125	1825481	Stimulus	S33028	5	7
