onset	duration	sample	type	value	item_value	SatNum
0	0.001953125	1	New Segment	n/a	0	0
576.3515625	0.001953125	295093	Stimulus	S33074	33	0
598.29296875	0.001953125	306327	Stimulus	S33074	33	0
676.453125	0.001953125	346345	Stimulus	S33074	33	0
688.482421875	0.001953125	352504	Stimulus	S33074	33	0
751.490234375	0.001953125	384764	Stimulus	S33060	25	1
793.060546875	0.001953125	406048	Stimulus	S33040	11	6
805.40234375	0.001953125	412367	Stimulus	S33060	25	1
894.87890625	0.001953125	458179	Stimulus	S33027	4	7
918.703125	0.001953125	470377	Stimulus	S33060	25	1
955.361328125	0.001953125	489146	Stimulus	S33043	14	8
977.03515625	0.001953125	500243	Stimulus	S33060	25	1
985.109375	0.001953125	504377	Stimulus	S33029	6	9
1034.828125	0.001953125	529833	Stimulus	S33060	25	1
1062.603515625	0.001953125	544054	Stimulus	S33040	11	6
1072.328125	0.001953125	549033	Stimulus	S33060	25	1
1084.55078125	0.001953125	555291	Stimulus	S33043	14	8
1113.484375	0.001953125	570105	Stimulus	S33060	25	1
1125.154296875	0.001953125	576080	Stimulus	S33027	4	7
1139.986328125	0.001953125	583674	Stimulus	S33060	25	1
1156.529296875	0.001953125	592144	Stimulus	S33029	6	9
1170.279296875	0.001953125	599184	Stimulus	S33060	25	1
1178.390625	0.001953125	603337	Stimulus	S33040	11	6
1186.828125	0.001953125	607657	Stimulus	S33060	25	1
1202.076171875	0.001953125	615464	Stimulus	S33027	4	7
1212.755859375	0.001953125	620932	Stimulus	S33074	33	0
1225.525390625	0.001953125	627470	Stimulus	S33074	33	0
1242.626953125	0.001953125	636226	Stimulus	S33064	29	2
1316.85546875	0.001953125	674231	Stimulus	S33040	11	6
1331.7578125	0.001953125	681861	Stimulus	S33064	29	2
1362.630859375	0.001953125	697668	Stimulus	S33029	6	9
1370.90625	0.001953125	701905	Stimulus	S33064	29	2
1388.49609375	0.001953125	710911	Stimulus	S33043	14	8
1412.115234375	0.001953125	723004	Stimulus	S33064	29	2
1421.412109375	0.001953125	727764	Stimulus	S33027	4	7
1433.166015625	0.001953125	733782	Stimulus	S33064	29	2
1449.126953125	0.001953125	741954	Stimulus	S33029	6	9
1458.23046875	0.001953125	746615	Stimulus	S33064	29	2
1467.85546875	0.001953125	751543	Stimulus	S33043	14	8
1482.935546875	0.001953125	759264	Stimulus	S33064	29	2
1502.265625	0.001953125	769161	Stimulus	S33040	11	6
1512.333984375	0.001953125	774316	Stimulus	S33064	29	2
1533.923828125	0.001953125	785370	Stimulus	S33027	4	7
1543.076171875	0.001953125	790056	Stimulus	S33064	29	2
1554.330078125	0.001953125	795818	Stimulus	S33027	4	7
1562.740234375	0.001953125	800124	Stimulus	S33064	29	2
1572.189453125	0.001953125	804962	Stimulus	S33040	11	6
1596.755859375	0.001953125	817540	Stimulus	S33074	33	0
1605.431640625	0.001953125	821982	Stimulus	S33048	19	3
1617.341796875	0.001953125	828080	Stimulus	S33043	14	8
1626.01171875	0.001953125	832519	Stimulus	S33048	19	3
1634.216796875	0.001953125	836720	Stimulus	S33027	4	7
1643.01171875	0.001953125	841223	Stimulus	S33048	19	3
